"","X.4","X","Year","Region","FedOk","Gini","R.P.10","Dec_coef","Infl_all","Coef_infl","Unfood_infl","Food_infl","Service_infl","Unempl","GRP","Avinc_mrot","Sh_city","Pre_sch","Av_sub_nom","Av_sub_real","GRP2","Av5_infl","Av4_infl","Av3_infl","Av2_infl","YAv_sub_nom","YAv_sub_real","TAv_sub_nom","TAv_sub_real","G_s","avGRP08","Sd_infl","Infl2","G1","G2","G3","G4","G5"
"601",601,1622,2008,"Забайкальский край",7,0.397,13.9,NA,12.60693804,1.12606938,8.856306907,14.80241525,14.49589505,14.9,1.263621,NA,0.649,0.5373321503,271.12,239.332655,1.596738031641,10.24074422,10.30217579,10.27049393,9.961252188,3253.44,2871.99186,0.27112,0.239332655,0.3735598413,1.9893107,0.361236303085206,158.934886744399,5.7,10.4,15.4,22.8,45.7
"602",602,1623,2009,"Забайкальский край",7,0.397,14,NA,11.3877216,1.113877216,14.55643977,8.546220211,10.83095372,12,1.339735,NA,0.651,0.5288586919,376.45,305.4434158,1.794889870225,10.7593232,10.85002038,10.83616767,11.76657513,4517.4,3665.3209896,0.37645,0.3054434158,0.3903921645,1.9893107,0.67098807739035,129.680203239107,5.7,10.4,15.4,22.7,45.8
"603",603,1624,2010,"Забайкальский край",7,0.399,14.1,NA,8.975123844,1.089751238,7.776091365,9.946254522,8.90768265,11.1,1.505489,NA,0.655,0.529,559.33,417.2111106,2.266497129121,10.95735257,10.97379958,11.64014766,11.99567074,6711.96,5006.5333272,0.55933,0.4172111106,0.3939085383,1.9893107,0.488773976393999,80.5528480151373,5.6,10.4,15.3,22.8,45.9
"604",604,1625,2011,"Забайкальский край",7,0.4,14.3,NA,7.836176878,1.078361769,8.312430699,6.689729831,9.422349467,10.6,1.848691,3.687944573,0.66,0.546,506.26,355.9126082,3.417658413481,10.57115317,10.96784305,10.97963202,10.17481907,6075.12,4270.9512984,0.50626,0.3559126082,0.391,1.9893107,0.608346461045568,61.4056680633018,5.6,10.4,15.3,22.7,46
"605",605,1626,2012,"Забайкальский край",7,0.404,14.7,NA,5.574769503,1.055747695,4.455761819,6.186984338,6.211320868,10.6,2.041121,3.80516157,0.664,0.554,569.8,375.8670133,4.166174936641,10.33431728,10.18528034,9.389689964,8.40415458,6837.6,4510.4041596,0.5698,0.3758670133,0.39,1.9893107,0.216615378545065,31.0780550115789,5.5,10.3,15.2,22.7,46.3
"606",606,1627,2013,"Забайкальский край",7,0.404,14.7,NA,8.271898493,1.082718985,4.811182054,10.41700153,9.307868871,10.5,2.097808,3.820576369,0.668,0.564,657.76,407.5986752,4.400798404864,9.247345473,8.423227005,7.452699808,6.699482276,7893.12,4891.1841024,0.65776,0.4075986752,0.3887314689,1.9893107,0.31943961349004,68.4243046784957,5.5,10.2,15.2,22.7,46.4
"607",607,1628,2014,"Забайкальский край",7,0.373,12.9,NA,11.20325711,1.112032571,9.433235225,14.53372921,8.237789321,10,2.156684,3.694634498,0.671,0.583,692.13,385.1364388,4.651285875856,8.392944391,7.656916562,7.221067169,6.914829313,8305.56,4621.6372656,0.69213,0.3851364388,0.5329643314,1.9893107,0.793780749821938,125.512969872766,5.9,10.7,15.6,22.9,44.9
"608",608,1629,2015,"Забайкальский край",7,0.377,12,NA,14.24571351,1.142457135,18.55825157,12.70736784,9.801337067,10.4,2.28215,3.852472758,0.674,0.5747,731.68,360.5975502,5.2082086225,8.357019593,8.203042101,8.325607654,9.727789397,8780.16,4327.1706024,0.73168,0.3605975502,0.512185117,1.9893107,1.03495681362103,202.940353408997,6.2,11,15.8,22.9,44.1
"609",609,1630,2016,"Забайкальский край",7,0.373,11.8,NA,4.967842052,1.049678421,5.784886724,3.920602212,5.462782363,10.8,2.563377,3.688749194,0.677,0.5710115844,913.61,427.2915051,6.570901644129,9.38545048,9.776234324,11.21355533,12.71422028,10963.32,5127.4980612,0.91361,0.4272915051,0.5109079835,1.9893107,0.181583940018734,24.6794546536196,6.2,11.1,15.9,22.9,43.9
"610",610,1631,2017,"Забайкальский край",7,0.373,11.8,5.8,2.525914874,1.025259149,2.824139348,1.602681372,3.65573049,10.7,2.794431,3.102266667,0.68,0.5733121606,720.06,328.481206,7.808844613761,8.797249723,9.618122858,10.07057378,9.508565924,8640.72,3941.774472,0.72006,0.328481206,0.515931446,1.9893107,0.228267519822815,6.38024595069444,6.2,11.1,15.9,22.9,43.9
"611",611,1646,2008,"Красноярский край",7,0.434,18.3,NA,11.80682275,1.118068228,5.631538321,16.11237439,15.5521465,6.4,2.603182,NA,0.76,0.5611709922,506.86,447.4334226,6.776556525124,10.89068826,9.578079803,9.335152464,9.361908822,6082.32,5369.2010712,0.50686,0.4474334226,0.2800874999,4.5071037,0.360312364483928,139.401063449918,4.9,9.4,14.5,22.4,48.8
"612",612,1647,2009,"Красноярский край",7,0.428,17.5,NA,7.708591533,1.077085915,8.924402504,5.662942275,8.545122394,9.4,2.644787,NA,0.758,0.5498263495,649.24,526.7793419,6.994898275369,10.02024554,9.947899732,10.17088124,10.47344748,7790.88,6321.3521028,0.64924,0.5267793419,0.2858782784,4.5071037,0.722914625357348,59.4223834226393,5,9.6,14.6,22.4,48.4
"613",613,1648,2010,"Красноярский край",7,0.426,17.3,NA,7.907146093,1.079071461,4.508068065,10.65571796,9.060835989,6.2,3.728481,NA,0.76,0.546,760.82,567.5049741,13.901570567361,9.496344221,9.550081296,9.544031558,9.738577548,9129.84,6810.0596892,0.76082,0.5675049741,0.283329952,4.5071037,0.310411912715275,62.5229593360452,5,9.6,14.7,22.5,48.2
"614",614,1649,2011,"Красноярский край",7,0.426,17.3,NA,6.12801738,1.061280174,6.029331924,5.866541942,6.5980843,6,4.131724,4.652540416,0.764,0.56,855.99,601.7809692,17.071143212176,9.219505187,9.132496917,9.124672461,7.807823102,10271.88,7221.3716304,0.85599,0.6017809692,0.281,4.5071037,0.544852171592339,37.5525970095821,5,9.6,14.7,22.5,48.2
"615",615,1650,2012,"Красноярский край",7,0.425,17,NA,6.808123202,1.068081232,5.448687733,8.463058134,6.79086296,5.5,4.162727,4.88490566,0.765,0.554,847.2,558.8531654,17.328296076529,8.524872351,8.367667978,7.244954215,7.013884501,10166.4,6706.2379848,0.8472,0.5588531654,0.277,4.5071037,0.304369795187076,46.3505415336107,5.1,9.7,14.7,22.5,48
"616",616,1651,2013,"Красноярский край",7,0.423,16.9,NA,4.805649059,1.048056491,3.461554477,6.184946958,5.156506932,5.7,4.410849,4.78803074,0.766,0.573,924.97,573.1825386,19.455588900801,8.053947859,7.135579255,6.945253396,6.467527235,11099.64,6878.1904632,0.92497,0.5731825386,0.2768341676,4.5071037,0.344071819053328,23.0942628782676,5.1,9.7,14.8,22.5,47.9
"617",617,1652,2014,"Красноярский край",7,0.391,15.1,NA,9.467692949,1.094676929,6.898152589,13.7834918,8.322473713,5,4.939857,4.466330573,0.764,0.59,942.94,524.699917,24.402187180449,6.665485892,6.406291753,5.910660288,5.802148735,11315.28,6296.399004,0.94294,0.524699917,0.3795639011,4.5071037,0.606522626923099,89.6372097765443,5.4,10.2,15.1,22.7,46.6
"618",618,1653,2015,"Красноярский край",7,0.398,14.1,NA,10.54778365,1.105477837,12.03620453,12.04803111,6.887044028,6.2,5.823458,4.543503772,0.767,0.6155,1022.34,503.8449861,33.912663077764,7.011644899,6.788933206,7.010151858,7.111309443,12268.08,6046.1398332,1.02234,0.5038449861,0.3641354521,4.5071037,0.964387071793491,111.255739927207,5.6,10.4,15.4,22.7,45.9
"619",619,1654,2016,"Красноярский край",7,0.4,14.2,NA,4.695536922,1.046955369,5.292355821,5.150669929,3.242589828,6.1,6.080833,4.518858801,0.77,0.6337216447,933.72,436.6968664,36.976529973889,7.530336885,7.883802487,8.244764287,10.00641271,11204.64,5240.3623968,0.93372,0.4366968664,0.3706368499,4.5071037,0.217269557476562,22.0480669858652,5.6,10.4,15.3,22.7,46
"620",620,1655,2017,"Красноярский край",7,0.391,13.3,6.3,1.609555427,1.016095554,1.641594656,1.23790881,2.015522657,5.7,6.545139,3.7396,0.772,0.6410706377,962.35,439.0104833,42.838844529321,7.238475121,7.346333762,8.206842543,7.581873774,11548.2,5268.1257996,0.96235,0.4390104833,0.367883402,4.5071037,0.200106032498832,2.59066867258515,5.8,10.6,15.5,22.8,45.3
"621",621,1670,2008,"Иркутская область",7,0.422,16.7,NA,14.86115577,1.148611558,10.3188864,18.57928242,18.00131691,8.5,1.789883,NA,0.794,0.6029525985,274.4,242.2280929,3.203681153689,9.855253198,9.957688474,9.7353898,10.61914171,3292.8,2906.7371148,0.2744,0.2422280929,0.2914065615,3.2216865,0.492698775453455,220.853950820204,5.1,9.8,14.8,22.5,47.8
"622",622,1671,2009,"Иркутская область",7,0.417,16.1,NA,8.050570928,1.080505709,8.715936948,6.232026254,9.530001505,10.8,1.876887,NA,0.794,0.5822997131,466.53,378.5323862,3.522704810769,10.92134259,10.99497776,12.01544718,13.51419013,5598.36,4542.3886344,0.46653,0.3785323862,0.2932725287,3.2216865,0.609172366594402,64.8116922667588,5.2,9.9,14.9,22.6,47.4
"623",623,1672,2010,"Иркутская область",7,0.415,15.9,NA,9.461743865,1.094617439,8.724366518,10.92121213,8.427520764,10.1,2.243642,NA,0.794,0.572,482.46,359.8728343,5.033929424164,10.39974646,11.0107928,11.66295724,11.40383054,5789.52,4318.4740116,0.48246,0.3598728343,0.2920423759,3.2216865,0.300342397199524,89.5245969668651,5.3,9.9,15,22.6,47.2
"624",624,1673,2011,"Иркутская область",7,0.413,15.7,NA,7.382720934,1.073827209,7.875511401,6.54059646,7.847237674,9.1,2.615504,3.699122402,0.796,0.572,545.26,383.3305194,6.840861174016,10.69923915,11.10853842,10.75266966,8.753868526,6543.12,4599.9662328,0.54526,0.3833305194,0.297,3.2216865,0.517676432618764,54.5045683893218,5.3,10,15,22.6,47.1
"625",625,1674,2012,"Иркутская область",7,0.412,15.6,NA,6.927352269,1.069273523,5.971343223,7.577945517,7.609257332,7.8,3.045455,3.864671438,0.796,0.578,566.4,373.6242126,9.274796157025,10.35317391,9.900395095,8.294884965,8.417249063,6796.8,4483.4905512,0.5664,0.3736242126,0.289,3.2216865,0.23618495577266,47.9882094588194,5.3,10,15.1,22.6,47
"626",626,1675,2013,"Иркутская область",7,0.409,15.2,NA,5.094092432,1.050940924,4.529518902,5.857549362,4.850882134,8.3,3.327005,3.731892411,0.795,0.606,636.18,394.2260477,11.068962270025,9.299245897,7.951370791,7.918324321,7.154794708,7634.16,4730.7125724,0.63618,0.3942260477,0.2903629118,3.2216865,0.136412365030936,25.9497777057597,5.4,10.1,15.1,22.6,46.8
"627",627,1676,2014,"Иркутская область",7,0.358,12.9,NA,10.80248692,1.108024869,7.018036817,14.82654006,10.54576055,8.8,3.791716,3.641339575,0.794,0.64,654.93,364.4364611,14.377110224656,7.373767059,7.20522953,6.463443012,6.006759421,7859.16,4373.2375332,0.65493,0.3644364611,0.3809955055,3.2216865,0.578131787429442,116.693723656771,5.9,10.7,15.6,22.9,44.9
"628",628,1677,2015,"Иркутская область",7,0.375,11.9,NA,12.13549607,1.121354961,13.5111719,11.61474566,10.61002408,8.2,4.149865,3.7627829,0.789,0.6892,645.85,318.2975177,17.221379518225,7.915214527,7.532008409,7.581817007,7.910550004,7750.2,3819.5702124,0.64585,0.3182975177,0.3613178938,3.2216865,0.873770564850979,147.270264864985,6.2,11,15.9,22.9,44
"629",629,1678,2016,"Иркутская область",7,0.372,11.7,NA,6.660291009,1.06660291,10.07815424,4.699586599,3.118949002,8.8,4.423422,3.589297228,0.79,0.684323789,595.18,278.3631506,19.566662190084,8.437332991,8.702600393,9.3008754,11.46699887,7142.16,3340.3578072,0.59518,0.2783631506,0.3754564547,3.2216865,0.295495218645622,44.3594763245662,6.3,11.1,15.9,22.9,43.8
"630",630,1679,2017,"Иркутская область",7,0.358,10.6,5.3,2.649229602,1.026492296,3.876156264,0.651071718,4.014846234,8.7,4.953486,2.988266667,0.789,0.6840635966,729.79,332.9198946,24.537023552196,8.291033771,8.634662952,9.841164119,9.363634922,8757.48,3995.0387352,0.72979,0.3329198946,0.3884403906,3.2216865,0.209364116632564,7.01841748411308,6.6,11.5,16.2,23,42.7
"631",631,1694,2008,"Кемеровская область",7,0.416,16,NA,12.20446347,1.122044635,6.634255988,16.46371603,16.68103097,6.6,2.072862,NA,0.852,0.5712981938,231.7,204.5344356,4.296756871044,9.858244753,9.92110281,9.510042106,9.000148197,2780.4,2454.4132272,0.2317,0.2045344356,0.204727966,2.6921517,0.396305858313163,148.948928590564,5.2,9.9,14.9,22.6,47.4
"632",632,1695,2009,"Кемеровская область",7,0.402,14.5,NA,7.66343512,1.076634351,9.653189945,5.157295808,8.219453856,9.7,1.846741,NA,0.852,0.5668799481,277.63,225.2629978,3.410452321081,10.37402703,10.17752006,10.05795446,11.0175387,3331.56,2703.1559736,0.27763,0.2252629978,0.2131528911,2.6921517,0.471413359542934,58.7282378384494,5.5,10.3,15.3,22.7,46.2
"633",633,1696,2010,"Кемеровская область",7,0.403,14.6,NA,8.000791625,1.080007916,4.706119512,11.58752258,7.708623766,8.9,2.261981,NA,0.853,0.561,321.58,239.8704681,5.116558044361,9.67004981,9.454377573,9.8880518,9.91049983,3858.96,2878.4456172,0.32158,0.2398704681,0.2085835458,2.6921517,0.37630790436674,64.0126666266701,5.5,10.3,15.2,22.7,46.3
"634",634,1697,2011,"Кемеровская область",7,0.399,14.1,NA,6.477280421,1.064772804,7.887474206,4.890824223,6.8656503,8.1,2.725642,3.848960739,0.854,0.576,391.55,275.2687981,7.429124312164,9.162103639,9.413167274,9.270207599,7.831981443,4698.6,3303.2255772,0.39155,0.2752687981,0.202,2.6921517,0.5417019219296,41.9551616522699,5.6,10.4,15.3,22.8,45.9
"635",635,1698,2012,"Кемеровская область",7,0.407,14.9,NA,7.512865663,1.075128657,6.671766123,8.412826774,7.215711179,7.1,2.615271,4.014552158,0.854,0.624,391.1,257.9880465,6.839642403441,8.819584192,8.565181727,7.378510103,7.236330483,4693.2,3095.856558,0.3911,0.2579880465,0.201,2.6921517,0.261070180007002,56.4431504702844,5.4,10.2,15.2,22.7,46.5
"636",636,1699,2013,"Кемеровская область",7,0.396,13.8,NA,6.733575684,1.067335757,4.819337861,7.348220069,8.544447297,6,2.439323,3.784322767,0.855,0.652,422.64,261.9002434,5.950296698329,8.353897733,7.412083244,7.328429755,6.99382013,5071.68,3142.8029208,0.42264,0.2619002434,0.1974177925,2.6921517,0.309636884107821,45.3410414921561,5.7,10.5,15.4,22.8,45.6
"637",637,1700,2014,"Кемеровская область",7,0.352,12.4,NA,11.92018743,1.119201874,8.874807067,15.06063668,11.3432588,6.2,2.755138,3.635758012,0.856,0.67,464.22,258.3156887,7.590785399044,7.276037544,7.17940615,6.907001553,7.122512033,5570.64,3099.7882644,0.46422,0.2583156887,0.3037296718,2.6921517,0.810582936515257,142.09086836633,6,10.9,15.7,22.9,44.5
"638",638,1701,2015,"Кемеровская область",7,0.369,11.4,NA,11.47531447,1.114753145,13.06653944,13.00948878,6.407856422,7.7,3.099043,3.659178541,0.857,0.6816,476.18,234.6781946,9.604067515849,8.111218666,8.138843063,8.698439302,9.296119765,5714.16,2816.1383352,0.47618,0.2346781946,0.3108390115,2.6921517,0.831604418633587,131.682842185391,6.3,11.2,16,23,43.5
"639",639,1702,2016,"Кемеровская область",7,0.358,10.6,NA,4.538162752,1.045381628,6.426232284,4.83563096,1.115462665,7.9,3.189275,3.427304965,0.858,0.6892345933,536.14,250.7503941,10.171475025625,8.798051212,9.386104897,10.01774303,11.69752947,6433.68,3009.0047292,0.53614,0.2507503941,0.3089104595,2.6921517,0.255501586308305,20.5949211636402,6.6,11.5,16.2,23,42.7
"640",640,1703,2017,"Кемеровская область",7,0.352,10.2,5.2,2.07249469,1.020724947,2.783842012,0.098558268,4.343534679,7.1,3.916241,2.9132,0.858,0.701892021,442.53,201.8759382,15.336943570081,8.398856029,8.6214921,9.258189437,7.951028559,5310.36,2422.5112584,0.44253,0.2018759382,0.3187897091,2.6921517,0.355625782206095,4.2952342400782,6.8,11.6,16.4,23,42.2
"641",641,1718,2008,"Новосибирская область",7,0.406,14.9,NA,13.05325822,1.130532582,7.112090384,18.18734987,12.50232343,7.3,1.714303,NA,0.763,0.5636826666,343.96,303.6325613,2.938834775809,10.00502042,10.50633386,10.22514518,9.985050528,4127.52,3643.5907356,0.34396,0.3036325613,0.2366296015,2.7985436,0.37145734015571,170.387550157998,5.4,10.2,15.2,22.7,46.5
"642",642,1719,2009,"Новосибирская область",7,0.409,15.2,NA,8.168452363,1.081684524,10.50652347,4.404054988,10.59562842,10,1.602104,NA,0.766,0.5662422861,420.53,341.2089777,2.566737226816,11.01108657,10.92547075,10.99842085,12.30333527,5046.36,4094.5077324,0.42053,0.3412089777,0.2427890645,2.7985436,0.846108740056503,66.7236140066003,5.4,10.1,15.1,22.7,46.7
"643",643,1720,2010,"Новосибирская область",7,0.408,15.1,NA,6.162283822,1.061622838,2.3373558,10.42916519,5.08613694,7.7,1.817327,NA,0.769,0.578,582.08,434.1806148,3.302677424929,10.36850188,10.28406211,10.90777047,10.5838866,6984.96,5210.1673776,0.58208,0.4341806148,0.237726062,2.7985436,0.295268239628535,37.9737419028829,5.4,10.1,15.1,22.7,46.7
"644",644,1721,2011,"Новосибирская область",7,0.406,14.9,NA,6.199085461,1.061990855,5.769076435,5.233125457,8.610126859,6.8,2.23623,4.213418014,0.773,0.591,628.89,442.1243633,5.0007246129,9.447098802,9.701873461,9.089926889,7.160673478,7546.68,5305.4923596,0.62889,0.4421243633,0.23,2.7985436,0.585440835800017,38.4286605527816,5.4,10.2,15.2,22.7,46.5
"645",645,1722,2012,"Новосибирская область",7,0.415,15.8,NA,5.375415696,1.053754157,3.977501204,8.097158605,3.711674147,5.6,2.698704,4.495272175,0.776,0.608,663.7,437.8078918,7.283003279616,8.992192977,8.35992162,6.839180593,6.180683047,7964.4,5253.6947016,0.6637,0.4378078918,0.216,2.7985436,0.210520189055587,28.8950939048032,5.3,9.9,15,22.6,47.2
"646",646,1723,2013,"Новосибирская область",7,0.41,15.3,NA,5.762244454,1.057622445,3.097869447,6.683937976,9.224932917,5.9,3.005225,4.341479347,0.779,0.613,798.75,494.9669207,9.031377300625,7.756333556,6.471344089,5.911579157,5.786448929,9585,5939.6030484,0.79875,0.4949669207,0.2096578364,2.7985436,0.276641565126348,33.2034611476538,5.4,10.1,15.1,22.6,46.8
"647",647,1724,2014,"Новосибирская область",7,0.36,12.8,NA,10.22436871,1.102243687,7.686535592,14.78930758,6.844039021,5.1,3.326832,4.16096507,0.782,0.618,480.23,267.2244694,11.067811156224,6.329144837,5.874225725,5.778380155,5.568652896,5762.76,3206.6936328,0.48023,0.2672244694,0.3006478703,2.7985436,0.68834892490963,104.537715518027,5.9,10.8,15.6,22.9,44.8
"648",648,1725,2015,"Новосибирская область",7,0.369,11.4,NA,11.39256431,1.113925643,10.98244731,12.57201562,10.11222111,6.9,3.708957,4.052975692,0.785,0.6491,604.3,297.8202214,13.756362027849,6.730297962,6.872775726,7.098287515,7.970258073,7251.6,3573.8426568,0.6043,0.2978202214,0.2859992593,2.7985436,0.984674611691137,129.790521557486,6.3,11.2,16,23,43.5
"649",649,1726,2016,"Новосибирская область",7,0.375,11.9,NA,4.423158128,1.044231581,5.739059128,3.976198075,2.714744359,7.4,3.778124,4.095261122,0.787,0.6515276287,687.59,321.5829139,14.274220959376,7.761818521,8.156081748,9.099181791,10.80692704,8251.08,3858.9949668,0.68759,0.3215829139,0.2888118731,2.7985436,0.272090671161901,19.5643278252925,6.2,11,15.9,22.9,44
"650",650,1727,2017,"Новосибирская область",7,0.36,10.7,5.4,1.532418178,1.015324182,0.987508267,0.510499618,4.266044032,6,4.09763,3.375066667,0.789,0.6359852751,626.42,285.76396,16.7905716169,7.398971165,7.910902834,8.63677931,7.851580226,7517.04,3429.16752,0.62642,0.28576396,0.29193046,2.7985436,0.387160408381569,2.34830547226484,6.6,11.4,16.2,23,42.8
"651",651,1742,2008,"Омская область",7,0.413,15.6,NA,12.1884625,1.121884625,6.544435377,16.86782002,13.12446503,7.8,1.747098,NA,0.71,0.5315441374,390.53,344.7424822,3.052351421604,10.05526448,10.32234919,10.62439615,10.59924316,4686.36,4136.9097864,0.39053,0.3447424822,0.2598477221,2.5572795,0.480944527870822,148.558618113906,5.3,10,15,22.6,47.1
"652",652,1743,2009,"Омская область",7,0.406,14.8,NA,7.213556724,1.072135567,9.804812854,3.78306053,9.32884897,8.5,1.693278,NA,0.712,0.5320668991,438.55,355.8300173,2.867190385284,10.69307194,11.01335652,11.1264657,11.83867657,5262.6,4269.9602076,0.43855,0.3558300173,0.2554388004,2.5572795,0.866241482241273,52.0354006103656,5.5,10.2,15.2,22.7,46.4
"653",653,1744,2010,"Омская область",7,0.407,14.9,NA,8.515820336,1.085158203,3.925955528,12.99658526,6.77786714,8.1,1.93216,NA,0.712,0.543,413.19,308.2034913,3.7332422656,10.24277276,10.1350498,10.27521522,9.672804687,4958.28,3698.4418956,0.41319,0.3082034913,0.2377897474,2.5572795,0.400321919071251,72.5191959950312,5.4,10.2,15.2,22.7,46.5
"654",654,1745,2011,"Омская область",7,0.411,15.4,NA,4.989063822,1.049890638,6.680703669,1.695174144,7.83430611,7.9,2.284866,3.98334873,0.715,0.565,568.71,399.8164172,5.220612637956,9.809282429,9.832710135,9.285779064,7.862723214,6824.52,4797.7970064,0.56871,0.3998164172,0.223,2.5572795,0.6021604621878,24.8907578199893,5.3,10.1,15.1,22.6,46.9
"655",655,1746,2012,"Омская область",7,0.419,16.4,NA,6.892598645,1.068925986,4.686019937,8.78362446,7.278460969,6.9,2.4894,4.227846454,0.716,0.565,588.6,388.2683819,6.19711236,8.846425798,8.19538963,6.896201949,6.737877002,7063.2,4659.2205828,0.5886,0.3882683819,0.217,2.5572795,0.317965537964939,47.5079160810558,5.2,9.8,14.9,22.5,47.6
"656",656,1747,2013,"Омская область",7,0.417,16.1,NA,6.135993148,1.061359931,3.471751491,6.226999728,10.08748012,6.8,2.795104,4.104457253,0.718,0.582,646.08,400.360849,7.812606370816,7.933567327,6.895301112,6.789425984,5.936555831,7752.96,4804.330188,0.64608,0.400360849,0.2124490983,2.5572795,0.411295379124164,37.6504119123029,5.2,9.9,14.9,22.6,47.4
"657",657,1748,2014,"Омская область",7,0.392,16.2,NA,11.43162294,1.114316229,7.218243273,14.8133382,12.62014638,6.7,3.049576,4.332012964,0.719,0.593,762.46,424.2716384,9.299913779776,6.743006184,6.625691592,6.002993262,6.513624093,9149.52,5091.2596608,0.76246,0.4242716384,0.3173337653,2.5572795,0.558848247412805,130.682003042334,5.2,9.9,14.9,22.6,47.4
"658",658,1749,2015,"Омская область",7,0.409,15.2,NA,10.91089714,1.109108971,12.39188781,12.05480225,7.337381946,6.8,3.124502,4.33176865,0.722,0.6393,804.67,396.5695806,9.762512748004,7.570002827,7.334839343,8.12835428,8.751579156,9656.04,4758.8349672,0.80467,0.3965695806,0.3103596166,2.5572795,0.737532228366183,119.04767639966,5.4,10.1,15.1,22.7,46.7
"659",659,1750,2016,"Омская область",7,0.404,14.6,NA,4.486767555,1.044867676,4.5927776,3.159902643,6.631689923,7.2,3.145935,4.068504191,0.724,0.6352177863,823.88,385.3251663,9.896907024225,8.040705667,8.817376036,9.466639863,11.17095515,9886.56,4623.9019956,0.82388,0.3853251663,0.3141193235,2.5572795,0.231529826601369,20.1310830926007,5.5,10.3,15.2,22.7,46.3
"660",660,1751,2017,"Омская область",7,0.392,13.4,6.4,1.414645572,1.014146456,2.159800959,-0.144616134,3.023223199,7,3.310876,3.363066667,0.726,0.6401873701,800.52,365.185922,10.961899887376,7.937128029,8.199851323,8.896684169,7.650922564,9606.24,4382.231064,0.80052,0.365185922,0.322307163,2.5572795,0.513044980011649,2.00122209437921,5.8,10.6,15.5,22.8,45.3
"661",661,1766,2008,"Томская область",7,0.4,14.2,NA,12.43065941,1.124306594,8.953617232,17.06482855,11.87298679,8.1,2.419113,NA,0.693,0.5814461364,402.15,355.0001004,5.852107706769,10.52254062,10.49150123,10.04795401,9.533616068,4825.8,4260.0012048,0.40215,0.3550001004,0.2813993215,3.5550077,0.519392674187846,154.521293367422,5.6,10.4,15.3,22.7,46
"662",662,1767,2009,"Томская область",7,0.386,12.9,NA,8.839679742,1.088396797,10.83277523,5.386478591,10.38130724,8.7,2.372933,NA,0.696,0.5708121791,458.96,372.3902513,5.630811022489,10.87663856,10.63885407,10.49090638,11.8586164,5507.52,4468.6830156,0.45896,0.3723902513,0.2849911016,3.5550077,0.57250909745319,78.1399379411252,5.9,10.7,15.6,22.9,44.9
"663",663,1768,2010,"Томская область",7,0.387,13,NA,7.83450696,1.07834507,7.056102772,10.98082683,4.398537426,7.7,2.725765,NA,0.7,0.58,509.65,380.154189,7.429794835225,10.27665549,10.07576591,10.84311287,10.62059918,6115.8,4561.850268,0.50965,0.380154189,0.2836640104,3.5550077,0.242090146203615,61.3794993062884,5.9,10.7,15.6,22.8,45
"664",664,1769,2011,"Томская область",7,0.385,12.8,NA,6.132443813,1.061324438,6.682426221,5.215043428,6.644228959,9.1,3.170374,3.814318707,0.703,0.604,615.15,432.4648223,10.051271299876,9.62381812,10.08318202,9.683994085,8.335927571,7381.8,5189.5778676,0.61515,0.4324648223,0.281,3.5550077,0.476302308296832,37.606867119602,5.9,10.8,15.6,22.9,44.8
"665",665,1770,2012,"Томская область",7,0.391,13.4,NA,7.364547737,1.073645477,6.724270076,8.778525913,6.017472944,8.4,3.501169,3.909672522,0.709,0.629,669.4,441.5678812,12.258184366561,9.281440886,8.785117113,7.596396224,6.980090442,8032.8,5298.8145744,0.6694,0.4415678812,0.27,3.5550077,0.221790379011853,54.2365633705518,5.8,10.6,15.5,22.8,45.3
"666",666,1771,2013,"Томская область",7,0.389,13.2,NA,6.598339626,1.065983396,5.761930868,7.221059458,7.066088142,7.6,3.77218,3.924975985,0.712,0.64,717.66,444.7173212,14.2293419524,8.499507463,7.538387207,7.108089665,6.746718124,8611.92,5336.6078544,0.71766,0.4447173212,0.2722143665,3.5550077,0.23092056113641,43.5380858200418,5.8,10.6,15.6,22.8,45.2
"667",667,1772,2014,"Томская область",7,0.354,12.2,NA,10.70376948,1.107037695,7.831051582,13.99708706,10.57816593,7.6,4.012597,3.879906374,0.716,0.645,788.8,438.9285581,16.100934684409,7.349716827,6.980424083,6.697235691,6.980757725,9465.6,5267.1426972,0.7888,0.4389285581,0.2850853995,3.5550077,0.576716804616678,114.570681080979,6.1,11,15.8,22.9,44.2
"668",668,1773,2015,"Томская область",7,0.365,11.1,NA,12.43396717,1.124339672,12.64463602,13.52844074,10.3925436,7.7,4.383165,4.165297569,0.719,0.6645,831.04,409.5656409,19.212135417225,7.71493753,7.685065894,8.207637714,8.631662129,9972.48,4914.7876908,0.83104,0.4095656409,0.3732374954,3.5550077,0.993720816228612,154.603539584638,6.4,11.3,16.1,23,43.2
"669",669,1774,2016,"Томская область",7,0.354,10.3,NA,5.259610912,1.052596109,6.70432117,4.674885573,3.40602325,7.2,4.454859,3.921018698,0.722,0.6793070717,683.65,319.7401927,19.845768709881,8.618522132,9.249088129,9.884590643,11.56551431,8203.8,3836.8823124,0.68365,0.3197401927,0.3655538767,3.5550077,0.2370206486338,27.6635069456295,6.7,11.6,16.3,23,42.4
"670",670,1775,2017,"Томская область",7,0.354,10.7,5.4,2.829635269,1.028296353,2.467126786,1.653609492,5.130819217,6.3,4.737922,3.260933333,0.723,0.6838958012,930.47,424.4672774,22.447904878084,8.439275829,8.70963462,9.422651601,8.787663076,11165.64,5093.6073288,0.93047,0.4244672774,0.3707668118,3.5550077,0.341689208421214,8.0068357555687,6.6,11.4,16.2,23,42.8
